gs_cat,gs_subcat,gs_name,gene_symbol,entrez_gene,ensembl_gene,human_gene_symbol,human_entrez_gene,human_ensembl_gene,gs_id,gs_pmid,gs_geoid,gs_exact_source,gs_url,gs_description
5276,C2,CP:BIOCARTA,BIOCARTA_TOB1_PATHWAY,IL2,3558,ENSG00000109471,IL2,3558,ENSG00000109471,M18215,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tob1Pathway.gif,Role of Tob in T-cell activation
5277,C2,CP:BIOCARTA,BIOCARTA_TOB1_PATHWAY,IL2RA,3559,ENSG00000134460,IL2RA,3559,ENSG00000134460,M18215,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tob1Pathway.gif,Role of Tob in T-cell activation
5278,C2,CP:BIOCARTA,BIOCARTA_TOB1_PATHWAY,IL4,3565,ENSG00000113520,IL4,3565,ENSG00000113520,M18215,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tob1Pathway.gif,Role of Tob in T-cell activation
5279,C2,CP:BIOCARTA,BIOCARTA_TOB1_PATHWAY,SMAD3,4088,ENSG00000166949,SMAD3,4088,ENSG00000166949,M18215,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tob1Pathway.gif,Role of Tob in T-cell activation
5280,C2,CP:BIOCARTA,BIOCARTA_TOB1_PATHWAY,SMAD4,4089,ENSG00000141646,SMAD4,4089,ENSG00000141646,M18215,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tob1Pathway.gif,Role of Tob in T-cell activation
5281,C2,CP:BIOCARTA,BIOCARTA_TOB1_PATHWAY,TGFB1,7040,ENSG00000105329,TGFB1,7040,ENSG00000105329,M18215,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tob1Pathway.gif,Role of Tob in T-cell activation
5282,C2,CP:BIOCARTA,BIOCARTA_TOB1_PATHWAY,TGFB2,7042,ENSG00000092969,TGFB2,7042,ENSG00000092969,M18215,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tob1Pathway.gif,Role of Tob in T-cell activation
5283,C2,CP:BIOCARTA,BIOCARTA_TOB1_PATHWAY,TGFB3,7043,ENSG00000119699,TGFB3,7043,ENSG00000119699,M18215,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tob1Pathway.gif,Role of Tob in T-cell activation
5284,C2,CP:BIOCARTA,BIOCARTA_TOB1_PATHWAY,TGFBR1,7046,ENSG00000106799,TGFBR1,7046,ENSG00000106799,M18215,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tob1Pathway.gif,Role of Tob in T-cell activation
5285,C2,CP:BIOCARTA,BIOCARTA_TOB1_PATHWAY,TGFBR2,7048,ENSG00000163513,TGFBR2,7048,ENSG00000163513,M18215,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tob1Pathway.gif,Role of Tob in T-cell activation
5286,C2,CP:BIOCARTA,BIOCARTA_TOB1_PATHWAY,TGFBR3,7049,ENSG00000069702,TGFBR3,7049,ENSG00000069702,M18215,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tob1Pathway.gif,Role of Tob in T-cell activation
5287,C2,CP:BIOCARTA,BIOCARTA_TOB1_PATHWAY,TOB1,10140,ENSG00000141232,TOB1,10140,ENSG00000141232,M18215,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tob1Pathway.gif,Role of Tob in T-cell activation
5288,C2,CP:BIOCARTA,BIOCARTA_TOB1_PATHWAY,TOB2,10766,ENSG00000183864,TOB2,10766,ENSG00000183864,M18215,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tob1Pathway.gif,Role of Tob in T-cell activation
5289,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,CHUK,1147,ENSG00000213341,CHUK,1147,ENSG00000213341,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5290,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,EIF2AK2,5610,ENSG00000055332,EIF2AK2,5610,ENSG00000055332,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5291,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,ELK1,2002,ENSG00000126767,ELK1,2002,ENSG00000126767,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5292,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,FOS,2353,ENSG00000170345,FOS,2353,ENSG00000170345,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5293,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,IKBKB,3551,ENSG00000104365,IKBKB,3551,ENSG00000104365,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5294,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,IKBKG,8517,ENSG00000269335,IKBKG,8517,ENSG00000269335,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5295,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,JUN,3725,ENSG00000177606,JUN,3725,ENSG00000177606,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5296,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,MAP2K3,5606,ENSG00000034152,MAP2K3,5606,ENSG00000034152,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5297,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,MAP2K4,6416,ENSG00000065559,MAP2K4,6416,ENSG00000065559,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5298,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,MAP2K6,5608,ENSG00000108984,MAP2K6,5608,ENSG00000108984,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5299,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,MAP3K1,4214,ENSG00000095015,MAP3K1,4214,ENSG00000095015,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5300,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,MAP3K14,9020,ENSG00000006062,MAP3K14,9020,ENSG00000006062,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5301,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,MAP3K14,9020,ENSG00000282637,MAP3K14,9020,ENSG00000282637,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5302,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,MAP3K7,6885,ENSG00000135341,MAP3K7,6885,ENSG00000135341,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5303,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,MAPK14,1432,ENSG00000112062,MAPK14,1432,ENSG00000112062,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5304,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,MAPK8,5599,ENSG00000107643,MAPK8,5599,ENSG00000107643,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5305,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,MYD88,4615,ENSG00000172936,MYD88,4615,ENSG00000172936,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5306,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,NFKB1,4790,ENSG00000109320,NFKB1,4790,ENSG00000109320,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5307,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,NFKBIA,4792,ENSG00000100906,NFKBIA,4792,ENSG00000100906,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5308,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,PGLYRP1,8993,ENSG00000008438,PGLYRP1,8993,ENSG00000008438,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5309,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,PPARA,5465,ENSG00000186951,PPARA,5465,ENSG00000186951,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5310,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,RELA,5970,ENSG00000173039,RELA,5970,ENSG00000173039,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5311,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,TAB1,10454,ENSG00000100324,TAB1,10454,ENSG00000100324,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5312,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,TLR3,7098,ENSG00000164342,TLR3,7098,ENSG00000164342,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5313,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,TLR7,51284,ENSG00000196664,TLR7,51284,ENSG00000196664,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5314,C2,CP:BIOCARTA,BIOCARTA_TOLL_PATHWAY,TRAF6,7189,ENSG00000175104,TRAF6,7189,ENSG00000175104,M984,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tollPathway.gif,Toll-Like Receptor Pathway
5315,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,CSNK2A1,1457,ENSG00000101266,CSNK2A1,1457,ENSG00000101266,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5316,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,FOS,2353,ENSG00000170345,FOS,2353,ENSG00000170345,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5317,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,GRB2,2885,ENSG00000177885,GRB2,2885,ENSG00000177885,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5318,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,HRAS,3265,ENSG00000174775,HRAS,3265,ENSG00000174775,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5319,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,HRAS,3265,ENSG00000276536,HRAS,3265,ENSG00000276536,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5320,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,JAK2,3717,ENSG00000096968,JAK2,3717,ENSG00000096968,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5321,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,JUN,3725,ENSG00000177606,JUN,3725,ENSG00000177606,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5322,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,MAP2K1,5604,ENSG00000169032,MAP2K1,5604,ENSG00000169032,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5323,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,MAPK3,5595,ENSG00000102882,MAPK3,5595,ENSG00000102882,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5324,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,MPL,4352,ENSG00000117400,MPL,4352,ENSG00000117400,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5325,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,PIK3CA,5290,ENSG00000121879,PIK3CA,5290,ENSG00000121879,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5326,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,PIK3CG,5294,ENSG00000105851,PIK3CG,5294,ENSG00000105851,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5327,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,PIK3R1,5295,ENSG00000145675,PIK3R1,5295,ENSG00000145675,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5328,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,PLCG1,5335,ENSG00000124181,PLCG1,5335,ENSG00000124181,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5329,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,PRKCA,5578,ENSG00000154229,PRKCA,5578,ENSG00000154229,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5330,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,PRKCB,5579,ENSG00000166501,PRKCB,5579,ENSG00000166501,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5331,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,RAF1,5894,ENSG00000132155,RAF1,5894,ENSG00000132155,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5332,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,RASA1,5921,ENSG00000145715,RASA1,5921,ENSG00000145715,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5333,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,SHC1,6464,ENSG00000160691,SHC1,6464,ENSG00000160691,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5334,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,SOS1,6654,ENSG00000115904,SOS1,6654,ENSG00000115904,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5335,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,STAT1,6772,ENSG00000115415,STAT1,6772,ENSG00000115415,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5336,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,STAT3,6774,ENSG00000168610,STAT3,6774,ENSG00000168610,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5337,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,STAT5A,6776,ENSG00000126561,STAT5A,6776,ENSG00000126561,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5338,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,STAT5B,6777,ENSG00000173757,STAT5B,6777,ENSG00000173757,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5339,C2,CP:BIOCARTA,BIOCARTA_TPO_PATHWAY,THPO,7066,ENSG00000090534,THPO,7066,ENSG00000090534,M11520,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tpoPathway.gif,TPO Signaling Pathway
5340,C2,CP:BIOCARTA,BIOCARTA_TRKA_PATHWAY,AKT1,207,ENSG00000142208,AKT1,207,ENSG00000142208,M9134,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_trkaPathway.gif,Trka Receptor Signaling Pathway
5341,C2,CP:BIOCARTA,BIOCARTA_TRKA_PATHWAY,DPM2,8818,ENSG00000136908,DPM2,8818,ENSG00000136908,M9134,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_trkaPathway.gif,Trka Receptor Signaling Pathway
5342,C2,CP:BIOCARTA,BIOCARTA_TRKA_PATHWAY,GRB2,2885,ENSG00000177885,GRB2,2885,ENSG00000177885,M9134,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_trkaPathway.gif,Trka Receptor Signaling Pathway
5343,C2,CP:BIOCARTA,BIOCARTA_TRKA_PATHWAY,HRAS,3265,ENSG00000174775,HRAS,3265,ENSG00000174775,M9134,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_trkaPathway.gif,Trka Receptor Signaling Pathway
5344,C2,CP:BIOCARTA,BIOCARTA_TRKA_PATHWAY,HRAS,3265,ENSG00000276536,HRAS,3265,ENSG00000276536,M9134,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_trkaPathway.gif,Trka Receptor Signaling Pathway
5345,C2,CP:BIOCARTA,BIOCARTA_TRKA_PATHWAY,KLK2,3817,ENSG00000167751,KLK2,3817,ENSG00000167751,M9134,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_trkaPathway.gif,Trka Receptor Signaling Pathway
5346,C2,CP:BIOCARTA,BIOCARTA_TRKA_PATHWAY,NGF,4803,ENSG00000134259,NGF,4803,ENSG00000134259,M9134,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_trkaPathway.gif,Trka Receptor Signaling Pathway
5347,C2,CP:BIOCARTA,BIOCARTA_TRKA_PATHWAY,NTRK1,4914,ENSG00000198400,NTRK1,4914,ENSG00000198400,M9134,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_trkaPathway.gif,Trka Receptor Signaling Pathway
5348,C2,CP:BIOCARTA,BIOCARTA_TRKA_PATHWAY,PIK3CA,5290,ENSG00000121879,PIK3CA,5290,ENSG00000121879,M9134,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_trkaPathway.gif,Trka Receptor Signaling Pathway
5349,C2,CP:BIOCARTA,BIOCARTA_TRKA_PATHWAY,PIK3R1,5295,ENSG00000145675,PIK3R1,5295,ENSG00000145675,M9134,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_trkaPathway.gif,Trka Receptor Signaling Pathway
5350,C2,CP:BIOCARTA,BIOCARTA_TRKA_PATHWAY,PLCG1,5335,ENSG00000124181,PLCG1,5335,ENSG00000124181,M9134,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_trkaPathway.gif,Trka Receptor Signaling Pathway
5351,C2,CP:BIOCARTA,BIOCARTA_TRKA_PATHWAY,PRKCA,5578,ENSG00000154229,PRKCA,5578,ENSG00000154229,M9134,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_trkaPathway.gif,Trka Receptor Signaling Pathway
5352,C2,CP:BIOCARTA,BIOCARTA_TRKA_PATHWAY,PRKCB,5579,ENSG00000166501,PRKCB,5579,ENSG00000166501,M9134,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_trkaPathway.gif,Trka Receptor Signaling Pathway
5353,C2,CP:BIOCARTA,BIOCARTA_TRKA_PATHWAY,SHC1,6464,ENSG00000160691,SHC1,6464,ENSG00000160691,M9134,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_trkaPathway.gif,Trka Receptor Signaling Pathway
5354,C2,CP:BIOCARTA,BIOCARTA_TRKA_PATHWAY,SOS1,6654,ENSG00000115904,SOS1,6654,ENSG00000115904,M9134,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_trkaPathway.gif,Trka Receptor Signaling Pathway
5355,C2,CP:BIOCARTA,BIOCARTA_TSP1_PATHWAY,CASP3,836,ENSG00000164305,CASP3,836,ENSG00000164305,M22039,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tsp1Pathway.gif,TSP-1 Induced Apoptosis in Microvascular Endothelial Cell
5356,C2,CP:BIOCARTA,BIOCARTA_TSP1_PATHWAY,CD36,948,ENSG00000135218,CD36,948,ENSG00000135218,M22039,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tsp1Pathway.gif,TSP-1 Induced Apoptosis in Microvascular Endothelial Cell
5357,C2,CP:BIOCARTA,BIOCARTA_TSP1_PATHWAY,FOS,2353,ENSG00000170345,FOS,2353,ENSG00000170345,M22039,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tsp1Pathway.gif,TSP-1 Induced Apoptosis in Microvascular Endothelial Cell
5358,C2,CP:BIOCARTA,BIOCARTA_TSP1_PATHWAY,FYN,2534,ENSG00000010810,FYN,2534,ENSG00000010810,M22039,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tsp1Pathway.gif,TSP-1 Induced Apoptosis in Microvascular Endothelial Cell
5359,C2,CP:BIOCARTA,BIOCARTA_TSP1_PATHWAY,JUN,3725,ENSG00000177606,JUN,3725,ENSG00000177606,M22039,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tsp1Pathway.gif,TSP-1 Induced Apoptosis in Microvascular Endothelial Cell
5360,C2,CP:BIOCARTA,BIOCARTA_TSP1_PATHWAY,MAPK14,1432,ENSG00000112062,MAPK14,1432,ENSG00000112062,M22039,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tsp1Pathway.gif,TSP-1 Induced Apoptosis in Microvascular Endothelial Cell
5361,C2,CP:BIOCARTA,BIOCARTA_TSP1_PATHWAY,THBS1,7057,ENSG00000137801,THBS1,7057,ENSG00000137801,M22039,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tsp1Pathway.gif,TSP-1 Induced Apoptosis in Microvascular Endothelial Cell
5362,C2,CP:BIOCARTA,BIOCARTA_TUBBY_PATHWAY,CHRM1,1128,ENSG00000168539,CHRM1,1128,ENSG00000168539,M22076,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tubbyPathway.gif,G-Protein Signaling Through Tubby Proteins
5363,C2,CP:BIOCARTA,BIOCARTA_TUBBY_PATHWAY,GNAQ,2776,ENSG00000156052,GNAQ,2776,ENSG00000156052,M22076,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tubbyPathway.gif,G-Protein Signaling Through Tubby Proteins
5364,C2,CP:BIOCARTA,BIOCARTA_TUBBY_PATHWAY,HTR2C,3358,ENSG00000147246,HTR2C,3358,ENSG00000147246,M22076,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tubbyPathway.gif,G-Protein Signaling Through Tubby Proteins
5365,C2,CP:BIOCARTA,BIOCARTA_TUBBY_PATHWAY,PLCB1,23236,ENSG00000182621,PLCB1,23236,ENSG00000182621,M22076,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tubbyPathway.gif,G-Protein Signaling Through Tubby Proteins
5366,C2,CP:BIOCARTA,BIOCARTA_TUBBY_PATHWAY,TUB,7275,ENSG00000166402,TUB,7275,ENSG00000166402,M22076,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_tubbyPathway.gif,G-Protein Signaling Through Tubby Proteins
5367,C2,CP:BIOCARTA,BIOCARTA_UCALPAIN_PATHWAY,ACTA1,58,ENSG00000143632,ACTA1,58,ENSG00000143632,M13143,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_uCalpainPathway.gif,uCalpain and friends in Cell spread
5368,C2,CP:BIOCARTA,BIOCARTA_UCALPAIN_PATHWAY,ACTN1,87,ENSG00000072110,ACTN1,87,ENSG00000072110,M13143,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_uCalpainPathway.gif,uCalpain and friends in Cell spread
5369,C2,CP:BIOCARTA,BIOCARTA_UCALPAIN_PATHWAY,ACTN2,88,ENSG00000077522,ACTN2,88,ENSG00000077522,M13143,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_uCalpainPathway.gif,uCalpain and friends in Cell spread
5370,C2,CP:BIOCARTA,BIOCARTA_UCALPAIN_PATHWAY,ACTN3,89,ENSG00000248746,ACTN3,89,ENSG00000248746,M13143,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_uCalpainPathway.gif,uCalpain and friends in Cell spread
5371,C2,CP:BIOCARTA,BIOCARTA_UCALPAIN_PATHWAY,CAPN1,823,ENSG00000014216,CAPN1,823,ENSG00000014216,M13143,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_uCalpainPathway.gif,uCalpain and friends in Cell spread
5372,C2,CP:BIOCARTA,BIOCARTA_UCALPAIN_PATHWAY,CAPNS1,826,ENSG00000126247,CAPNS1,826,ENSG00000126247,M13143,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_uCalpainPathway.gif,uCalpain and friends in Cell spread
5373,C2,CP:BIOCARTA,BIOCARTA_UCALPAIN_PATHWAY,CAPNS2,84290,ENSG00000256812,CAPNS2,84290,ENSG00000256812,M13143,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_uCalpainPathway.gif,uCalpain and friends in Cell spread
